[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,ManageUnitOrientation,HitRollSizeModifier,DeathExplosionAmmo,IconeType,PositionInMenu,NameInMenuToken,AliasName,Category,AcknowUnitType,TypeForAcknow,Nationalite,MotherCountry,ProductionYear,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,ProductionTime,CoutEtoile,TextureForInterface,TextureTransportForInterface,TextureMotherCountryForInterface,UnitTypeTokens,UnitMovingType,VitesseCombat,UpgradeRequire,IsPrototype,HitRollECMModifier,Key
17558,00000000-0005-0000-0000-00001f040000,Collection[25],Descriptor_Unit_Rio,Unit_Rio,True,True,null,89 : 19248 (True) - TAmmunition,1,3,B4CB010000000000,Rio,6,25,16,null,ISR,1970,2,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24729 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_FR,Collection[6],2,3120,null,null,null,null
17559,00000000-0005-0000-0000-000020040000,Collection[25],Descriptor_Unit_Rochev,Unit_Rochev,True,True,0.05,89 : 18605 (True) - TAmmunition,2,3,BBDAA23407000000,Rochev,3,32,119,null,ISR,1973,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 24734 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_FR,Collection[4],5,2860,null,null,null,null
17560,00000000-0005-0000-0000-000021040000,Collection[25],Descriptor_Unit_Romach,Unit_Romach,True,True,0.05,89 : 18605 (True) - TAmmunition,2,3,2D6ACA3407000000,Romach,3,32,119,null,ISR,1973,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 24739 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_FR,Collection[3],5,2860,null,null,null,null
17561,00000000-0005-0000-0000-000022040000,Collection[24],Descriptor_Unit_Rovait,Unit_Rovait,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,97,B96BEE3407000000,Rovait,3,33,125,null,ISR,1975,3,6,Collection[5],Collection[5],Collection[5],10,1,78 : 24745 (True) - TUIResourceTexture,78 : 24746 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_FR,Collection[4],1,1560,null,null,null,null
17562,00000000-0005-0000-0000-000023040000,Collection[24],Descriptor_Unit_Rovait_90,Unit_Rovait_90,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,97,8192BBE64E730000,Rovait '90,3,33,125,null,ISR,1990,3,6,Collection[5],Collection[5],Collection[5],10,1,78 : 24751 (True) - TUIResourceTexture,78 : 24752 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_FR,Collection[4],1,1560,null,null,null,null
17563,00000000-0000-0000-0000-0000cf060000,Collection[25],Descriptor_Unit_Rover_106mm,Unit_Rover_106mm,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,B27C04C2ADEE3407,LARO 106mm RR,1,24,101,null,DAN,1975,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24757 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_US,Collection[5],3,4160,null,null,null,null
17564,00000000-0000-0000-0000-0000d0060000,Collection[24],Descriptor_Unit_Rover_ANZ,Unit_Rover_ANZ,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,24B6DCEA4E730000,ROVER,1,24,109,null,ANZ,1965,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24761 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[3],3,4940,null,null,null,null
17565,00000000-0000-0000-0000-0000d1060000,Collection[25],Descriptor_Unit_Rover_CP_ANZ,Unit_Rover_CP_ANZ,True,True,-0.05,89 : 18727 (True) - TAmmunition,1,1,24B668CDADEE3407,ROVER CP,1,26,101,null,ANZ,1960,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24765 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[5],3,4940,null,null,null,null
17566,00000000-0004-0000-0000-00000f040000,Collection[25],Descriptor_Unit_Rover_Cmd_NL,Unit_Rover_Cmd_NL,True,True,-0.05,89 : 18727 (True) - TAmmunition,1,1,1696CACDADEE3407,Rover [Cmd],1,26,101,null,HOL,1974,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24769 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,UI,Collection[5],3,4940,null,null,null,null
17567,00000000-0004-0000-0000-000010040000,Collection[25],Descriptor_Unit_Rover_ITOW_NL,Unit_Rover_ITOW_NL,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,589879D3ADEE3407,Rover I-TOW,1,24,101,null,HOL,1973,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24774 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,UI,Collection[5],3,4940,81 : 17403 (True) - TUniteAuSolDescriptor,null,null,null
17568,00000000-0000-0000-0000-0000d2060000,Collection[25],Descriptor_Unit_Rover_MILAN,Unit_Rover_MILAN,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,D8624DD7ADEE3407,ROVER MILAN,1,24,101,null,UK,1984,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24779 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[5],3,4160,81 : 17577 (True) - TUniteAuSolDescriptor,null,null,null
17569,00000000-0004-0000-0000-000011040000,Collection[25],Descriptor_Unit_Rover_Mortar_NL,Unit_Rover_Mortar_NL,True,True,null,89 : 18623 (True) - TAmmunition,1,20,667ED3D7ADEE3407,LARO Mortier,1,32,119,null,HOL,1974,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 24784 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,UI,Collection[4],3,4940,null,null,null,null
17570,00000000-0003-0000-0000-00000d040000,Collection[27],Descriptor_Unit_Rover_RBS70,Unit_Rover_RBS70,True,True,-0.05,89 : 18623 (True) - TAmmunition,3,6,01D231DCADEE3407,ROVER RBS-70,5,24,123,null,SWE,1977,1,13,Collection[5],Collection[5],Collection[5],10,1,78 : 24791 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureType_TextureAnimationUnitIcone_Asynchrone,Collection[4],3,4160,null,True,null,null
17571,00000000-0003-0000-0000-00000e040000,Collection[27],Descriptor_Unit_Rover_RBS90,Unit_Rover_RBS90,True,True,-0.05,89 : 18623 (True) - TAmmunition,3,6,81D231DCADEE3407,ROVER RBS-90,5,24,123,null,SWE,1989,1,13,Collection[5],Collection[5],Collection[5],10,1,78 : 24798 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureType_TextureAnimationUnitIcone_Asynchrone,Collection[4],3,4160,81 : 17570 (True) - TUniteAuSolDescriptor,True,null,null
17572,00000000-0004-0000-0000-000012040000,Collection[25],Descriptor_Unit_Rover_Reco_NL,Unit_Rover_Reco_NL,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,188DAADCADEE3407,Rover [reco],1,24,109,null,HOL,1974,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24803 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,UI,Collection[2],3,4940,null,null,null,null
17573,00000000-0000-0000-0000-0000d3060000,Collection[24],Descriptor_Unit_Rover_S3,Unit_Rover_S3,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,4477AB3BCD010000,ROVER REKV,1,24,109,null,NOR,1967,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24807 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ISR,Collection[4],3,4940,null,null,null,null
17574,00000000-0000-0000-0000-0000d4060000,Collection[25],Descriptor_Unit_Rover_SAS,Unit_Rover_SAS,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,DDD2DDEA4E730000,ROVER PINKY,1,24,109,null,UK,1971,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24812 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[2],3,4160,81 : 16904 (True) - TUniteAuSolDescriptor,null,null,null
17575,00000000-0000-0000-0000-0000d5060000,Collection[25],Descriptor_Unit_Rover_TOW,Unit_Rover_TOW,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,61E6DDEA4E730000,LARO TOW,1,24,101,null,DAN,1978,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24817 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_US,Collection[5],3,4160,81 : 17563 (True) - TUniteAuSolDescriptor,null,null,null
17576,00000000-0004-0000-0000-000013040000,Collection[25],Descriptor_Unit_Rover_TOW2_NL,Unit_Rover_TOW2_NL,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,D81066DEADEE3407,Rover TOW-2,1,24,101,null,HOL,1990,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24822 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,UI,Collection[5],3,4940,81 : 17567 (True) - TUniteAuSolDescriptor,null,null,null
17577,00000000-0000-0000-0000-0000d6060000,Collection[25],Descriptor_Unit_Rover_WOMBAT,Unit_Rover_WOMBAT,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,0B7365E1ADEE3407,ROVER WOMBAT,1,24,101,null,UK,1960,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24827 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[5],3,4160,null,null,null,null
17578,00000000-0001-0000-0000-000006040000,Collection[25],Descriptor_Unit_Rubezh_SSM,Unit_Rubezh_SSM,True,True,0.05,89 : 18727 (True) - TAmmunition,2,15,57D7B5BF7AEA1C00,RUBEZH,3,35,119,1,RDA,1973,1,12,Collection[5],Collection[5],Collection[5],10,5,78 : 24832 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[6],3,3120,null,null,null,null
17579,00000000-0000-0000-0000-0000d7060000,Collection[24],Descriptor_Unit_SAS,Unit_SAS,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,DDD2010000000000,SAS,3,34,125,null,UK,1982,2,6,Collection[5],Collection[5],Collection[5],10,3,78 : 24839 (True) - TUIResourceTexture,78 : 24840 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[4],1,2340,null,null,null,null
17580,00000000-0007-0000-0000-000046040000,Collection[25],Descriptor_Unit_SA_150,Unit_SA_150,True,True,null,89 : 18623 (True) - TAmmunition,1,3,81212C1D00000000,SA-150,6,25,16,1,FIN,1985,2,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24844 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_HOL,Collection[5],2,3120,81 : 17782 (True) - TUniteAuSolDescriptor,null,null,null
17581,00000000-0000-0000-0000-0000d8060000,Collection[24],Descriptor_Unit_SBS,Unit_SBS,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,1DD3010000000000,SBS,3,24,125,null,UK,1975,2,10,Collection[5],Collection[5],Collection[5],10,3,78 : 24851 (True) - TUIResourceTexture,78 : 24852 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[3],1,2340,null,null,null,null
17582,00000000-0000-0000-0000-0000d9060000,Collection[25],Descriptor_Unit_SFL_Hb_2S1,Unit_SFL_Hb_2S1,True,True,null,89 : 18605 (True) - TAmmunition,2,21,42379C9205750000,SFL-Hb 2S1,3,32,119,1,RDA,1978,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 24857 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[5],8,3120,null,null,null,null
17583,00000000-0000-0000-0000-0000da060000,Collection[25],Descriptor_Unit_SFL_Hb_2S3,Unit_SFL_Hb_2S3,True,True,0.05,89 : 18605 (True) - TAmmunition,2,20,44379C9205750000,SFL-Hb 2S3,3,32,119,1,RDA,1978,2,13,Collection[5],Collection[5],Collection[5],10,null,78 : 24862 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[3],5,2600,81 : 17582 (True) - TUniteAuSolDescriptor,null,null,null
17584,00000000-0000-0000-0000-0000db060000,Collection[25],Descriptor_Unit_SKOT1,Unit_SKOT1,True,True,null,89 : 18623 (True) - TAmmunition,1,88,8297551D00000000,SKOT R-3,2,29,101,1,POL,1964,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24866 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[2],7,4940,81 : 18029 (True) - TUniteAuSolDescriptor,null,null,null
17585,00000000-0000-0000-0000-0000dc060000,Collection[26],Descriptor_Unit_SKOT2,Unit_SKOT2,True,True,null,89 : 18623 (True) - TAmmunition,1,89,8397551D00000000,SKOT-2,2,29,101,1,POL,1965,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24871 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[1],7,4940,null,null,null,null
17586,00000000-0000-0000-0000-0000dd060000,Collection[26],Descriptor_Unit_SKOT2A,Unit_SKOT2A,True,True,null,89 : 18623 (True) - TAmmunition,1,90,CBE0655507000000,SKOT-2A,2,29,101,1,POL,1967,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24876 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[1],7,4940,81 : 17585 (True) - TUniteAuSolDescriptor,null,null,null
17587,00000000-0000-0000-0000-0000de060000,Collection[26],Descriptor_Unit_SKOT2AM,Unit_SKOT2AM,True,True,null,89 : 18623 (True) - TAmmunition,1,91,D7327859D5010000,SKOT-2AM,2,29,101,1,POL,1972,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24881 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[1],7,4940,81 : 17586 (True) - TUniteAuSolDescriptor,null,null,null
17588,00000000-0001-0000-0000-000007040000,Collection[26],Descriptor_Unit_SKOT2AP_POL,Unit_SKOT2AP_POL,True,True,null,89 : 18623 (True) - TAmmunition,1,90,56A669CBE0655507,SKOT-2AP,2,29,101,1,POL,1970,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24886 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Zoom123,Collection[1],7,4940,81 : 17587 (True) - TUniteAuSolDescriptor,null,null,null
17589,00000000-0007-0000-0000-000047040000,Collection[25],Descriptor_Unit_SM82_M60PM,Unit_SM82_M60PM,True,True,null,89 : 18623 (True) - TAmmunition,1,17,97161CD7905C1D00,SM-82 M-60PM,1,23,119,1,YUG,1979,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 24891 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ANZ,Collection[4],5,2340,null,null,null,null
17590,00000000-0007-0000-0000-000048040000,Collection[25],Descriptor_Unit_SO90_Dzekson,Unit_SO90_Dzekson,True,True,0.05,89 : 18623 (True) - TAmmunition,1,1,340EABBF13285907,SO-90 DZEKSON,3,22,101,1,YUG,1953,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24897 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ANZ,Collection[4],5,2860,81 : 17222 (True) - TUniteAuSolDescriptor,null,null,null
17591,00000000-0007-0000-0000-000049040000,Collection[25],Descriptor_Unit_SO_105_Prist,Unit_SO_105_Prist,True,True,0.05,89 : 18623 (True) - TAmmunition,2,2,39EEDE9A11085907,SO-105 PRIST,3,32,119,1,YUG,1945,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 24902 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ANZ,Collection[4],5,2340,null,null,null,null
17592,00000000-0007-0000-0000-00004a040000,Collection[25],Descriptor_Unit_SO_122_Gvozdika,Unit_SO_122_Gvozdika,True,True,null,89 : 18605 (True) - TAmmunition,2,21,E94FEFD130085907,SO-122 GVOZDIKA,3,32,119,1,YUG,1979,2,13,Collection[5],Collection[5],Collection[5],10,2,78 : 24907 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_ANZ,Collection[4],8,3120,81 : 17591 (True) - TUniteAuSolDescriptor,null,null,null
17593,00000000-0007-0000-0000-00004b040000,Collection[25],Descriptor_Unit_SPAT_30_2_Foka,Unit_SPAT_30_2_Foka,True,True,null,89 : 18623 (True) - TAmmunition,3,8,300D0D01E12D5A07,SPAT FOKA,5,31,123,1,YUG,1983,2,13,Collection[5],Collection[5],Collection[5],10,1,78 : 24912 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_ANZ,Collection[3],8,3380,null,null,null,null
17594,00000000-0001-0000-0000-000008040000,Collection[24],Descriptor_Unit_SPG9D_POL,Unit_SPG9D_POL,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,97,56A6394AA4750000,SPG-9D,3,33,125,1,POL,1980,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 24918 (True) - TUIResourceTexture,78 : 24919 (True) - TUIResourceTexture,Zoom123,Collection[2],1,1950,null,null,null,null
17595,00000000-0000-0000-0000-0000df060000,Collection[25],Descriptor_Unit_SPPZ_PT76B,Unit_SPPZ_PT76B,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,4,CC81781AA9691D00,SchwPz PT-76B,2,24,109,1,RDA,1964,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24924 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[5],8,2340,81 : 17598 (True) - TUniteAuSolDescriptor,null,null,null
17596,00000000-0001-0000-0000-000009040000,Collection[26],Descriptor_Unit_SPW80,Unit_SPW80,True,True,null,89 : 18623 (True) - TAmmunition,1,7,41126A1D00000000,SPW-80,2,29,101,1,RDA,1991,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24929 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[2],7,4680,81 : 17608 (True) - TUniteAuSolDescriptor,True,null,null
17597,00000000-0000-0000-0000-0000e0060000,Collection[26],Descriptor_Unit_SPW_152K,Unit_SPW_152K,True,True,null,89 : 18623 (True) - TAmmunition,1,99,D560000000000000,SPW-152K,2,29,101,1,RDA,1971,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24934 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[2],3,3380,null,null,null,null
17598,00000000-0000-0000-0000-0000e1060000,Collection[25],Descriptor_Unit_SPW_40A,Unit_SPW_40A,True,True,-0.05,89 : 18623 (True) - TAmmunition,3,6,4B50845A07000000,SPW-40A,5,24,109,1,RDA,1964,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24939 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[4],3,4160,null,null,null,null
17599,00000000-0000-0000-0000-0000e2060000,Collection[25],Descriptor_Unit_SPW_40P2,Unit_SPW_40P2,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,6,831614A1D6010000,SPW-40P2,1,24,109,1,RDA,1966,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24944 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[4],7,5200,81 : 17603 (True) - TUniteAuSolDescriptor,null,null,null
17600,00000000-0000-0000-0000-0000e3060000,Collection[25],Descriptor_Unit_SPW_40P2_Konkurs,Unit_SPW_40P2_Konkurs,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,22,335D0D5A50845A07,SPW 40P2 KONKURS,1,23,101,1,RDA,1983,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24949 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[4],7,4160,81 : 17602 (True) - TUniteAuSolDescriptor,null,null,null
17601,00000000-0000-0000-0000-0000e4060000,Collection[25],Descriptor_Unit_SPW_40P2_Malyu_M,Unit_SPW_40P2_Malyu_M,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,20,97EEC7E635680100,BRDM-2 MALYUTKA-P,1,23,101,1,TCH,1971,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24954 (True) - TUIResourceTexture,null,Typeface3D_TitleMono_CompensatePostProcess,Collection[4],7,4160,null,null,null,null
17602,00000000-0000-0000-0000-0000e5060000,Collection[25],Descriptor_Unit_SPW_40P2_Malyu_P,Unit_SPW_40P2_Malyu_P,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,21,9AEEC7E635680100,SPW-40P2 MALYUTKA-P,1,23,101,1,RDA,1970,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24959 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[4],7,4160,81 : 17457 (True) - TUniteAuSolDescriptor,null,null,null
17603,00000000-0000-0000-0000-0000e6060000,Collection[25],Descriptor_Unit_SPW_40PA,Unit_SPW_40PA,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,5,8B1614A1D6010000,SPW-40PA,1,24,109,1,RDA,1964,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 24964 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[4],7,4160,81 : 16649 (True) - TUniteAuSolDescriptor,null,null,null
17604,00000000-0000-0000-0000-0000e7060000,Collection[26],Descriptor_Unit_SPW_50PK,Unit_SPW_50PK,True,True,null,89 : 18623 (True) - TAmmunition,1,60,951618A1D6010000,SPW-50PK,2,29,101,1,RDA,1960,2,8,Collection[5],Collection[5],Collection[5],10,null,78 : 24969 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[3],8,2340,null,null,null,null
17605,00000000-0000-0000-0000-0000e8060000,Collection[26],Descriptor_Unit_SPW_50PU,Unit_SPW_50PU,True,True,null,89 : 18727 (True) - TAmmunition,1,60,9F1618A1D6010000,SPW-50PU,2,29,101,1,RDA,1954,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24974 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[3],8,2340,null,null,null,null
17606,00000000-0000-0000-0000-0000e9060000,Collection[26],Descriptor_Unit_SPW_60,Unit_SPW_60,True,True,null,89 : 18727 (True) - TAmmunition,1,5,C1116A1D00000000,SPW-60(S),2,29,101,1,RDA,1969,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24979 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[3],7,4160,81 : 16934 (True) - TUniteAuSolDescriptor,null,null,null
17607,00000000-0000-0000-0000-0000ea060000,Collection[26],Descriptor_Unit_SPW_60PB,Unit_SPW_60PB,True,True,null,89 : 18623 (True) - TAmmunition,1,6,8C161CA1D6010000,SPW-60PB,2,29,101,1,RDA,1968,3,8,Collection[5],Collection[5],Collection[5],10,null,78 : 24984 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[1],7,4160,null,null,null,null
17608,00000000-0000-0000-0000-0000eb060000,Collection[26],Descriptor_Unit_SPW_70,Unit_SPW_70,True,True,null,89 : 18623 (True) - TAmmunition,1,7,01126A1D00000000,SPW-70,2,29,101,1,RDA,1979,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24989 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[2],7,4680,81 : 17607 (True) - TUniteAuSolDescriptor,null,null,null
17609,00000000-0001-0000-0000-00000a040000,Collection[26],Descriptor_Unit_SPZ_BMP2K,Unit_SPZ_BMP2K,True,True,null,89 : 18623 (True) - TAmmunition,1,100,D5A05D0CA9750000,SPz BMP-2(K),2,29,101,1,RDA,1990,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 24994 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[2],8,3640,81 : 17605 (True) - TUniteAuSolDescriptor,null,null,null
17610,00000000-0000-0000-0000-0000ec060000,Collection[26],Descriptor_Unit_SPZ_BMP_1PC,Unit_SPZ_BMP_1PC,True,True,null,89 : 18623 (True) - TAmmunition,1,12,8D266817436A1D00,SPz BMP-1 P/c,2,29,101,1,RDA,1985,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 24999 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[2],8,3120,81 : 16669 (True) - TUniteAuSolDescriptor,null,null,null
