[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
48832,00000000-0000-0000-0300-000060070000,Collection[8],Descriptor_Company_Tokchon_130mm_NK,Company_Tokchon_130mm_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48836,00000000-0000-0000-0300-000061070000,Collection[8],Descriptor_Company_Tokchon_152mm_NK,Company_Tokchon_152mm_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48840,00000000-0001-0000-0300-000019040000,Collection[8],Descriptor_Company_Tor_RDA,Company_Tor_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48845,00000000-0000-0000-0300-000062070000,Collection[8],Descriptor_Company_Tor_URSS,Company_Tor_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48850,00000000-0000-0000-0300-000063070000,Collection[8],Descriptor_Company_Toyota_Type_73,Company_Toyota_Type_73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
48853,00000000-0000-0000-0300-000064070000,Collection[9],Descriptor_Company_Tpz_Fuchs,Company_Tpz_Fuchs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48857,00000000-0000-0000-0300-000065070000,Collection[9],Descriptor_Company_Tpz_Fuchs_MILAN,Company_Tpz_Fuchs_MILAN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48862,00000000-0000-0000-0300-000066070000,Collection[8],Descriptor_Company_Trabant01,Company_Trabant01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48865,00000000-0000-0000-0300-000067070000,Collection[8],Descriptor_Company_Tracked_Rapier,Company_Tracked_Rapier,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48870,00000000-0000-0000-0300-000068070000,Collection[8],Descriptor_Company_Tracked_Rapier_ANZ,Company_Tracked_Rapier_ANZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48875,00000000-0000-0000-0300-000069070000,Collection[9],Descriptor_Company_Truck_Toyota_Type_73_JAP,Company_Truck_Toyota_Type_73_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
48878,00000000-0001-0000-0300-00001a040000,Collection[8],Descriptor_Company_Tungunska_RDA,Company_Tungunska_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48882,00000000-0002-0000-0300-0000ef030000,Collection[9],Descriptor_Company_Type96_JAP,Company_Type96_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48886,00000000-0000-0000-0300-00006a070000,Collection[9],Descriptor_Company_Type_531C_CHI,Company_Type_531C_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48890,00000000-0000-0000-0300-00006b070000,Collection[9],Descriptor_Company_Type_55_CHI,Company_Type_55_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48894,00000000-0000-0000-0300-00006c070000,Collection[9],Descriptor_Company_Type_56_APC_CHI,Company_Type_56_APC_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48898,00000000-0000-0000-0300-00006d070000,Collection[8],Descriptor_Company_Type_56_CHI,Company_Type_56_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48902,00000000-0000-0000-0300-00006e070000,Collection[8],Descriptor_Company_Type_59_120_CHI,Company_Type_59_120_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48907,00000000-0000-0000-0300-00006f070000,Collection[8],Descriptor_Company_Type_59_IIA_CHI,Company_Type_59_IIA_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48912,00000000-0000-0000-0300-000070070000,Collection[8],Descriptor_Company_Type_59_II_CHI,Company_Type_59_II_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48917,00000000-0000-0000-0300-000071070000,Collection[8],Descriptor_Company_Type_59_I_CHI,Company_Type_59_I_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48922,00000000-0000-0000-0300-000072070000,Collection[8],Descriptor_Company_Type_59_NK,Company_Type_59_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48927,00000000-0008-0000-0300-0000e9030000,Collection[8],Descriptor_Company_Type_59_Strela,Company_Type_59_Strela,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48933,00000000-0000-0000-0300-000073070000,Collection[8],Descriptor_Company_Type_60_JAP,Company_Type_60_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48938,00000000-0000-0000-0300-000074070000,Collection[8],Descriptor_Company_Type_61_JAP,Company_Type_61_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48943,00000000-0000-0000-0300-000075070000,Collection[8],Descriptor_Company_Type_62G_CHI,Company_Type_62G_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48948,00000000-0000-0000-0300-000076070000,Collection[8],Descriptor_Company_Type_62_CHI,Company_Type_62_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48953,00000000-0000-0000-0300-000077070000,Collection[8],Descriptor_Company_Type_62_I_CHI,Company_Type_62_I_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48958,00000000-0000-0000-0300-000078070000,Collection[9],Descriptor_Company_Type_63_A531_CHI,Company_Type_63_A531_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48962,00000000-0000-0000-0300-000079070000,Collection[8],Descriptor_Company_Type_63_CHI,Company_Type_63_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48967,00000000-0000-0000-0300-00007a070000,Collection[8],Descriptor_Company_Type_63_II_CHI,Company_Type_63_II_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48972,00000000-0000-0000-0300-00007b070000,Collection[8],Descriptor_Company_Type_63_I_CHI,Company_Type_63_I_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48977,00000000-0000-0000-0300-00007c070000,Collection[8],Descriptor_Company_Type_63_nk,Company_Type_63_nk,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48982,00000000-0000-0000-0300-00007d070000,Collection[8],Descriptor_Company_Type_69_IIA_CHI,Company_Type_69_IIA_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48987,00000000-0000-0000-0300-00007e070000,Collection[8],Descriptor_Company_Type_70_CHI,Company_Type_70_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48991,00000000-0000-0000-0300-00007f070000,Collection[9],Descriptor_Company_Type_73_APC_JAP,Company_Type_73_APC_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48996,00000000-0000-0000-0300-000080070000,Collection[8],Descriptor_Company_Type_74,Company_Type_74,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49001,00000000-0000-0000-0300-000081070000,Collection[8],Descriptor_Company_Type_74A_JAP,Company_Type_74A_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49006,00000000-0000-0000-0300-000082070000,Collection[8],Descriptor_Company_Type_74B_Nana_yon_JAP,Company_Type_74B_Nana_yon_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49011,00000000-0000-0000-0300-000083070000,Collection[8],Descriptor_Company_Type_74E_Nana_yon_JAP,Company_Type_74E_Nana_yon_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49016,00000000-0000-0000-0300-000084070000,Collection[8],Descriptor_Company_Type_74G_Kai_JAP,Company_Type_74G_Kai_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49022,00000000-0000-0000-0300-000085070000,Collection[8],Descriptor_Company_Type_74_JAP,Company_Type_74_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49027,00000000-0000-0000-0300-000086070000,Collection[8],Descriptor_Company_Type_75_105mm_CHI,Company_Type_75_105mm_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49031,00000000-0000-0000-0300-000087070000,Collection[8],Descriptor_Company_Type_75_HJ_8_CHI,Company_Type_75_HJ_8_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49035,00000000-0000-0000-0300-000088070000,Collection[8],Descriptor_Company_Type_75_JAP,Company_Type_75_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49040,00000000-0000-0000-0300-000089070000,Collection[8],Descriptor_Company_Type_75_MLRS_JAP,Company_Type_75_MLRS_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49045,00000000-0000-0000-0300-00008a070000,Collection[9],Descriptor_Company_Type_77_CHI,Company_Type_77_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49049,00000000-0000-0000-0300-00008b070000,Collection[8],Descriptor_Company_Type_79_CHI,Company_Type_79_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49054,00000000-0000-0000-0300-00008c070000,Collection[8],Descriptor_Company_Type_80_CHI,Company_Type_80_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49059,00000000-0000-0000-0300-00008d070000,Collection[8],Descriptor_Company_Type_80_II_CHI,Company_Type_80_II_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49064,00000000-0000-0000-0300-00008e070000,Collection[8],Descriptor_Company_Type_80_SPAAG_CHI,Company_Type_80_SPAAG_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49069,00000000-0000-0000-0300-00008f070000,Collection[8],Descriptor_Company_Type_80_SPAAG_NK,Company_Type_80_SPAAG_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49073,00000000-0000-0000-0300-000090070000,Collection[8],Descriptor_Company_Type_81_CHI,Company_Type_81_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49077,00000000-0000-0000-0300-000091070000,Collection[8],Descriptor_Company_Type_82_MLRS_CHI,Company_Type_82_MLRS_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49081,00000000-0000-0000-0300-000092070000,Collection[8],Descriptor_Company_Type_82_NK,Company_Type_82_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49085,00000000-0000-0000-0300-000093070000,Collection[8],Descriptor_Company_Type_83_CHI,Company_Type_83_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49090,00000000-0000-0000-0300-000094070000,Collection[8],Descriptor_Company_Type_83_spaag_NK,Company_Type_83_spaag_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49094,00000000-0000-0000-0300-000095070000,Collection[8],Descriptor_Company_Type_85_IIA_CHI,Company_Type_85_IIA_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49100,00000000-0000-0000-0300-000096070000,Collection[8],Descriptor_Company_Type_85_III_CHI,Company_Type_85_III_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49106,00000000-0000-0000-0300-000097070000,Collection[8],Descriptor_Company_Type_85_II_CHI,Company_Type_85_II_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49112,00000000-0000-0000-0300-000098070000,Collection[8],Descriptor_Company_Type_85_MLRS_CHI,Company_Type_85_MLRS_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49116,00000000-0000-0000-0300-000099070000,Collection[8],Descriptor_Company_Type_85_Susong_Po_NK,Company_Type_85_Susong_Po_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49120,00000000-0000-0000-0300-00009a070000,Collection[8],Descriptor_Company_Type_87_Guntank_JAP,Company_Type_87_Guntank_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49124,00000000-0000-0000-0300-00009b070000,Collection[8],Descriptor_Company_Type_87_JAP,Company_Type_87_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49128,00000000-0000-0000-0300-00009c070000,Collection[8],Descriptor_Company_Type_88_CHI,Company_Type_88_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49133,00000000-0001-0000-0300-00001b040000,Collection[8],Descriptor_Company_Type_88_SSM,Company_Type_88_SSM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49138,00000000-0000-0000-0300-00009d070000,Collection[9],Descriptor_Company_Type_89_JAP,Company_Type_89_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49143,00000000-0000-0000-0300-00009e070000,Collection[8],Descriptor_Company_Type_90_Kyu_maru_JAP,Company_Type_90_Kyu_maru_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49148,00000000-0005-0000-0300-00002b040000,Collection[9],Descriptor_Company_Tzanhanim,Company_Tzanhanim,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49154,00000000-0005-0000-0300-00002c040000,Collection[9],Descriptor_Company_Tzanhanim_95,Company_Tzanhanim_95,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49160,00000000-0000-0000-0300-00009f070000,Collection[8],Descriptor_Company_UAZ_469,Company_UAZ_469,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49163,00000000-0000-0000-0300-0000a0070000,Collection[8],Descriptor_Company_UAZ_469A_vz59,Company_UAZ_469A_vz59,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49167,00000000-0000-0000-0300-0000a1070000,Collection[8],Descriptor_Company_UAZ_469B,Company_UAZ_469B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49170,00000000-0000-0000-0300-0000a2070000,Collection[8],Descriptor_Company_UAZ_469_AGS17,Company_UAZ_469_AGS17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49174,00000000-0000-0000-0300-0000a3070000,Collection[8],Descriptor_Company_UAZ_469_Faktoria,Company_UAZ_469_Faktoria,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49178,00000000-0000-0000-0300-0000a4070000,Collection[8],Descriptor_Company_UAZ_469_KPV,Company_UAZ_469_KPV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49182,00000000-0000-0000-0300-0000a5070000,Collection[8],Descriptor_Company_UAZ_469_Konkurs,Company_UAZ_469_Konkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49186,00000000-0000-0000-0300-0000a6070000,Collection[8],Descriptor_Company_UAZ_469_Konkurs_M_URSS,Company_UAZ_469_Konkurs_M_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49190,00000000-0000-0000-0300-0000a7070000,Collection[8],Descriptor_Company_UAZ_469_NK,Company_UAZ_469_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49193,00000000-0000-0000-0300-0000a8070000,Collection[8],Descriptor_Company_UAZ_469_SPG9,Company_UAZ_469_SPG9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49197,00000000-0007-0000-0300-000069040000,Collection[8],Descriptor_Company_UAZ_PstOhj,Company_UAZ_PstOhj,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
